,Comments,Comment ID
408,i will be in group  which means thatits a good phone but generally google phones price drops alot and will wait till sale where it will be around k and then will buy it although its a great package and deal to grab on impressed with a mostly awaiting for you to review the fold too of google,638386_1
409,itll definitely get a price cut in next sale,238869_1
410,me group   waiting for big billion days,189110_1
411,grp,508701_1
412,the bezels are a big let down google just isnt serious for india the specs are also average on the contrary the poco f looks much more promising,395032_1
413,"i am gonna wait for  months
so its price drops a bit
coz 
once a pixel user will always be a pixel user",625944_1
414,not for heavy users fast charging is not fast enough in  group,373155_1
415,group  dont care,379990_1
416,group  during sales,17375_1
417,can you please share an in depth comparison of pixel a with s fe,158064_1
418,the only complaint is with battery capacity,707129_1
419,im ready to exchange my pixel a when a comes out  its been only  months since i bought the a,179484_1
420,the biggest disadvantage of buying pixel phone would be the depreciation in value of the phone in the next  months wait for the big billion day sale and it would be worth the price,937316_1
421,group  waiting for price reduction and get it under k,687472_1
422,it is an ai phone,859090_1
423,overpriced,451489_1
424,i just bought a picel a so im in group,848749_1
425,its a good phone with the price tag it should have,460942_1
426,im in group  who will pay just  more and get the pixel  instead   pixel  is selling k on amazon,537624_1
427,"good attempt but  is selling in india at k 
it makes no sense to buy this phone",611972_1
428,you cant manipulate us pixel a is still overpriced cameras are good because its the successor of pixel a so it has to be,155236_1
429,group,268443_1
430,does anyone know the camera hardware info is that a sony sensor,247954_1
431,its still overpriced i will just wait for it to reduce the price to around k then only i am going to buy it if i want a new phone,638964_1
432,the only thing keeping me from switching to google would be the storage issue otherwise a good alternative to samsung i dont like the chinese alternatives good hardware wasted on horrible software support,457847_1
433,did you forget to name tag the images,789237_1
434,changing is slow and price is much high,134074_1
435,overpriced,900497_1
436,right now in group one but will switch to group  after  years lol,90156_1
437,buy pixel  instead by paying just k extra,471218_1
438,wait for pixel a,829179_1
439,still group one because they could have upgraded the battery,28471_1
440,please say the truth usb c  or,598913_1
441,currently the pixel  is available at k on amazon so its a better deal than a,226446_1
442,like a a price should drastically drop in abt a month,163654_1
443,"group   price drop

or

group   not buying it",543403_1
444,waiting for s or s fe edition,291464_1
445,k would be a good price to buy this a sweet spot,810136_1
446,group,439747_1
447,still w,284111_1
448,let me come to k in october then,972897_1
449,my galaxy s fe g is better than google pixel a its better hz display bigger battery better performance sd  better,169628_1
450,it is overpriced should ha costed around k,174583_1
451,group  waiting for big billion days,221564_1
452,pixel is for experience,242797_1
453,dont forget to mention that pixel a is bjt more expensive in  but whereas in india at least they kept it the same as last a i think its a good phone,838674_1
454,you can buy pixel  for  and sfe for  right now,234882_1
455,bad phone,795802_1
456,group  just viewing,854787_1
457,its overpriced especially considering we can get pix  at,714168_1
458,as of now the discounted pixel  is a better buy but pixel a will go on sale too making it the best allrounder phone under k unless youre into heavy gaming,662334_1
459,that intro and that lightings,174665_1
460,google has done a good job since pixel  and even better since  with their pricing in india,68475_1
461,it is priced near to the pixel  so who would buy this dumb overpriced device,627937_1
462,beebom chall meko ny karna   minute ka video,592035_1
463,,564573_1
464,is there any issues with calling network wifi,302009_1
465,i cant understand why there control pannel always remain dark  it bug or what the reason cant understand,946476_1
466,group  for sure anyways pixel price drops are fatal itll trickle down to around k by this years bbd sale maybe,531730_1
467,jo he vo hi sahi he na group  na group,47949_1
468,group,671347_1
469,g,766688_1
470,this will be a no brainer during sales,980757_1
471,i am in the group that will wait for big billion day,305083_1
472,pixel  is still better in k than a in k,629874_1
473,those who want to purchase this mob wait till sep or oct for big billion sale,823016_1
474,im in group  who waits to price drop and buy it at under k,564192_1
475,let the price fall to around k maybe then i will consider,296055_1
476,ab to lgta h main e bhgwan hu subha subha ummid thi mjhe fon open krunga aur pixel a pr videos flash honge saamne and it happened,337885_1
477,i am in group,982520_1
478,feel like owning it for the camera so im in group  would love a detailed videophoto test review,806590_1
479,does it have the manual mode,127312_1
480,does a support spatial audio,899212_1
481,mahn look at that bezels  its like an i phone se type,406017_1
482,yeah group  but would surely wait for the price drop because the phone is solid,755510_1
483,i hope the price will go down like pixel a with offers and sales as pixel  was selling for k during the sales  so anything around k is reasonable,394728_1
484,it wouldve made sense for this to cost around rs   for k its way overpriced,441892_1
485,"i am in group 
when the price will drop in next sale i will buy pixel a",61409_1
486,i am in group  good review,176485_1
487,group  until the gif and bbd sale kicks in,959944_1
488,who at beebom reads how to build a car,85665_1
489,iam in group,393884_1
490,were  the connectivity issues solved,438641_1
491,"group 
waiting for filpkart bbd sale",278573_1
492,cant afford but still watching love from jk,260858_1
493,group,378394_1
494,i am in group  who will wait for its price cut at around k,303016_1
495,group,743607_1
496,once i used a pixel for daily use as my primary device ill never switch back to any other device even ill say no to iphone over pixel except raw performance there is no match,306449_1
497,group  waiting for price drop,666220_1
498,i dont know why tech youtubers glorify slow wireless charging i would rather prefer a fast wired charging than a gimmicky wireless setup pixel  seems to be a much better option now,406358_1
499,"the bezels are ugly for a k phone
none gives a f about wireless charging in india",250987_1
500,i am a student and i want a decent phone in that range should i get a google pixel a or google pixel,163300_1
501,no update in charing still watt  it will take   hrs to charge,112601_1
502,fast charging makes more sense then support for wireless charging,27466_1
503,overpriced,459736_1
504,obviously group,851853_1
505,group  it should have been priced somewhere between k,350831_1
506,i have been using pixel a for the past  years and became a big fan of it so will upgrade to a not now but probably towards year end,377887_1
507,why buy it at k when pixel  is selling at k,811788_1
508,k i would rather buy oneplus r,706149_1
509,"i bought p at k with discounts and this product is in the same territory
pricing google pricing",959413_1
510,buy it on sale,438421_1
511,"only  things that disappointed me

 limited storage of  gigs yet again its  and still google doesnt offer  gb as an option which is a big bummer

 charging restricted to w when majority of the android community has moved to w or above google is still at prehistoric w should have given atleast a w charging speed if not more this will take ages to get charged

the pricing looks good ngl however just waiting for the nothing phone  before deciding which device would be apt for me to upgrade to from my existing op  pro",301627_1
512,how about pixel  considering the current pricing between a and,610667_1
513,group,425815_1
514,one can buy pixel  for k,45957_1
515,the thing is if anyone is providing around k  to a brand he wants an aspirational value with only apple provides,928901_1
516,ill be in the group  where ill buy this pixel phone  months after its launch it has been seen previously also the prices of pixel phones drop drastically within  months of period that will be the best balance between overpriced and good package,221757_1
517,can any one help me choose my next phone here  pixel a or pixel  or pixel  pro  my budget is below k,534004_1
518,i am in neither of the groups you mentioned bruh i am in the group which would like to wait for a price cut,445191_1
519,group  waiting for the reduced price during big billion,925314_1
520,why would anyone by a when  is available almost for the same price,332365_1
521,k hota to group  mai chala jata,759944_1
522,i am using google pixel a device since last  months and i am not able to make direct vedio call via carrier network  i want to directly make a vedio call to my friend for which i have to use googles app like google meet or google duo for which we have to provided with high speed internet connection in india internet speed is not so good in rural areas this is not a user friendly behaviour by google its a monopoly we are using google product itself so atleast google can give a access to direct vedio call so that we can call using carrier network like jio vi airtel the second thing is pixel get too much heated during normal youtube suffering and vedio calling via whatsapp from both back and front that it start giving you warning on temperature increase of your handset that is pathetic these problem are as it is after many updates rolled out by google i had sent my complaint to google itself till now that query is in progress and google had locked my comment from community so no other users can relate to my problem please its a heartful request to everyone please dont buy new google pixel devices go for any other phn,413690_1
523,group,453630_1
524,google makes phones as if they dont care,760371_1
525,tensor again  exynoss stepbrother no thank u,393630_1
526,im in the wait for october sale group,687351_1
527,i m in between both the groups who will wait  year for price drop,874479_1
528,"pixel   
so group  although it is a good package",168084_1
529,watching this video on pixel a,890088_1
530,still in fence currently using pixel a i will wait till bbd sale to get this   beauty,733168_1
531,will its price drop like pixel a,854154_1
532,i agree with you sir my vote for group,657420_1
533,,490744_1
534,theres a group  that will wait for nothing phone,381115_1
535,group  waiting for the price to go down,276343_1
536,pixel  users be like  din me pessa double,285362_1
537,"group  
wait for bbd",800391_1
538,i think its a good package but ill bide my time and wait for its price to drop below k,138142_1
539,group,435310_1
540,group  man this time its a strong package that google offers,671620_1
541,we are in between a and b who waits for sale and will grab it at k,895134_1
542,will a price goes down to around k like the pixel a,207063_1
543,wait for next year sale,55014_1
544,you can get pixel  for  just pay  more and get the flagship,710055_1
545,i am in group  who is going to upgrade from pixel a but wait for bbd sale so that i get it for below k,14603_1
546,waiting for big billion days,691421_1
547,group,856616_1
548,"group c experience
wait for  months price will reduce to k at that price it is not overpriced and is a good package",471989_1
549,i am in group  just wait for the prices to go down like pixel a,141882_1
550,group  here,151665_1
551,group,80043_1
552,one of the most crucial part you neglected is w charging bought a for  in latest sales honestly no big problem with hz wireless charging is not a must have feature and coming to camera it does great post processing so a with out fast charging is total waste of money at k,102313_1
553,my biggest issues on pixel phones is that there is no call recording option unlike any other phones and the camera sounds cannot be turned off even when it is on silent mode,580713_1
554,i am in group bbd,797904_1
555,im from group  slightly overpriced but a decent package,297516_1
556,overpriced,226500_1
557,people will buy  instead of a,186757_1
558,dont buy now wait for  months price will come below k,901726_1
559,bought it already,58216_1
560,beebom no groupism please,455690_1
561,bro pixel  was available for k in amazon,779673_1
562,the wallpaper looks sick is it pixel exclusive,609725_1
563,i have a pixel  from usa,722617_1
564,group,830333_1
565,group   wait for price drop,820385_1
566,so which is better sfe or pixel a,144504_1
567,would rather invest k more and get the pixel  instead,697074_1
568,wait till price drop you can get it at k i believe,798840_1
569,i will buy in next big billion days,14832_1
570,group,951552_1
571,a is priced similar as,719281_1
572,i frankly feel like this a is not worth the k by getting a antutu score of lack where all other phones in this price range are getting  plus gen,508712_1
573,"a launched for k in july  and is now available around k
better to wait  months for the same thing to happen with this",110301_1
574,buy pixel  just by paying a few more bucks u get a lot more,969968_1
575,pixel  is at k how close or far is a from  for that k difference,179422_1
576,im in group   waiting for bbd sale,791085_1
577,gb is not enough in  need at least gb,232354_1
578,pixel  vs a,810926_1
579,i love pixel phones main reason im scared to get it is bcz of privacy,235122_1
580,its a good phone but im gonna buy it if it comes around k or under its better to buy pixel  rather than a at k,292967_1
581,group,527611_1
582,im in grp  waiting for the price to drop down in the bbd sale so that i can recommend to frnds,994788_1
583,i am in a group i cant afford it,38545_1
584,group  always will be,622424_1
585,group,744478_1
586,"k seems little expensive
it should be k
just my opinion",988835_1
587,jenshin impact,181991_1
588,will buy it when it comes under k in bb sales,614238_1
589,i think k is fair price,212731_1
590,group  overpriced,496643_1
591,they made a mm thick phone and still couldnt manage to fit a bigger better,383909_1
592,i would go for a  watts charging than the wireless charging,25306_1
593,you can get snapdragon  plus gen  for this price but the camera might be good in google idc because performance is future proof,554704_1
594,that squarish design is just soo good phew,893511_1
595,just buy it on sale,823295_1
596,not worth it guys dont forget to consider the after sale service its pathetic for google,598029_1
597,pixel a is overall a good package but seen some of videos on pixel fold as well i say a good attempt on hardware side  software on pixel fold is better,332303_1
598,group,834709_1
599,definitely group  pixel  costs below k,748701_1
600,would rather buy a pixel  for that price,325253_1
601,group,871776_1
602,group,881298_1
603,group  off course,914244_1
604,im in gr who will wait for the bbd sale to bring down its price to k,819582_1
605,im in group   im waiting for big billion day price cut,216327_1
606,group  now and group  while big billion days,29396_1
607,is it worth for k after exchanging with my op  or should i consider other options like s fe oe poco f,62576_1
608,at that price why not just get the pixel  instead google should definitely reduce the price to k,166676_1
609,is it  w wc,463403_1
610,group,445187_1
611,just mah battery in,146781_1
612,which platform will it be available on,912585_1
613,overpriced,303510_1
614,idk why are you comparing it to a rather than,628657_1
615,pixel  is selling for k on amazon i think pixel  will still be a better option,403539_1
616,over priced,53290_1
617,but you can purchase pixel  instead which has cg glass victus,10242_1
618,im in group three cant afford it,403703_1
619,i feel that theyre really slow about upgrading  the battery capacity im a huge pixel fan and i really want to buy it but the battery,316678_1
620,"if the offers and deals come 
and the price goes under k
then its a good deal",778633_1
621,why not buy pixel  at the same price,876466_1
622,i am in group  get pixel  instead,908761_1
623,group  wait for it to get below k in sale,881055_1
624,lets wait for bbd and great indian sale,820659_1
625,pixel a is added to my bbd  wishlist,364260_1
626,with google a still in the realm of k pricing i dont think a price is going to drop any soon,560460_1
627,group  covert in group  after the price drop like pixel a,382466_1
628,it seems like pixel a is better than flagship pixel,617268_1
629,i am in group,227310_1
630,i just bought the pixel  for k,749500_1
631,group one,218521_1
632,group  for every phone,919531_1
633,group   dont care about it,939201_1
634,what about service or actually lack of it,169988_1
635,group,908496_1
636,"why would i even buy this non sense phone when i can get pixel  for k as on posting this comment

in no manner this is a good package i was waiting for this to decide between it and opr but google just made my choice simpler",239919_1
637,i m in amazon great indian sale group,921478_1
638,group,384294_1
639,the bezels jesus,68022_1
640,samsung giving  os update but those update are like  months late unlike day one in pixel,511459_1
641,simply i will wait for few months to get price drop on this device,658002_1
642,"group  
the best midrange phone",369468_1
643,older pixels have network issues is it ok with that area,639770_1
644,base price  k so i will select group,399468_1
645,price is ok just cant afford it now recently bought poco f at high price  so fuk,518570_1
646,if it comes under k the battle begins nice one,573890_1
647,just thinkpixel a goes down under k just like pixel a in bbd saleomg greatest ever deal,511227_1
648,why dont use guys talk about network reception on mobile data and battery drain issues on the tensor g chipset,788218_1
649,you should have compared it with pixel and not pixel a,441613_1
650,group,805419_1
651,group  wait for months and buy at k,738784_1
652,is there any buy option to exchange pixel a phone via pixel a then how much gonna its effective price,19711_1
653,overhyped,252081_1
654,very much overpriced those thick bezels remind me of sony xperia phones  years back,28342_1
655,why no one has a problem with google giving only one storage option of gb i mean come on its  and gb just isnt sufficient anymore for many people or they shouldve at least provided a micro sd card slot in it also gb and a plastic back design at k look overpriced,196612_1
656,"i am in r group 
was waiting for pixel a but after watching its launch specifications made my mind to go for r",850059_1
657,google gives the same processor to a k pixel a and flagship phone l pixel fold,979204_1
658,google always leaves some left out feature in pixel phone this time its bezels still better  than before,899585_1
659,"cons
loads of bug
slow charging compare to it competition
heat issue
poor fingerprint",762584_1
660,pixel a vs pixel a camera comparison,887491_1
661,we are getting pixel  at same price amazon,719929_1
662,"i think ye sasta nai hoga  or  se neeche to nahi jaane wala
a   ka aaram se milega ab",188891_1
663,i am in canada and i bought the regular pixel  for  canadian dollar k rupees it is a lot better then the a i will probably sell this one and just pick up the pixel  when it comes out pixels dont have amazing specs but there super fun to use they also do the fundamentals of a phone really well,995297_1
664,considering the  to  price is k k does seem appealing dowside is that we dont get the price drops or sales like us market gets,805020_1
665,still overpriced as shit,82519_1
666,group  after few months price change l,422441_1
667,im in group three who thinks that the price will drop around k,927974_1
668,is available at the same range,925115_1
669,pixel lover,43123_1
670,im in group three who will wait for a couple of weeks for the price to be reduced significantly,130861_1
671,im in group  i was expecting around k as its  but k seems good i said group  because i may move to group  or  depending on its price during bbd sale till then im sticking with my a,749110_1
672,is s fe better,636782_1
673,me still waiting my pixel a to give up so that i can upgrade,22251_1
674,group  no doubt,664540_1
675,pixel  better package,721308_1
676,just placed an order,671028_1
677,currently in group  but waiting for flipkarts big billion days sale hope it would get huge discount,29898_1
678,still gorilla glass,487997_1
679,i am in the group of people who are going to buy a because its price would definitely drop after the launch of a,945007_1
680,just wait for a few months  google is known for marking down its price and sales or wait for a good carrier deal,743_1
681,nothing phone  feels like a better package when compared to a,295072_1
682,specs are very good except storage should be gb fast charging should be w or w minimumfor a  mrp device,86664_1
683,buying pixel a would better than buying pixel  suggestion,888441_1
684,i think its value for money but most of us will be confused for sure between the   the a,207480_1
685,,969831_1
686,wish it had a bigger display not much like around  inches,218597_1
687,guys lets wait for offer time  its group   look a getting under k  hopefully we will get a on that price bracket,711722_1
688,its perfect,464820_1
689,the price is gonna drop soon like for a from rs  to rs,616447_1
690,gb storage and slow charging are a deal breaker for me,920651_1
691,everything is good except the pricing this one should have been priced at k post discounts not k post discounts they are k ahead of markets preference,350189_1
692,group  wait for the price drop,13641_1
693,ugly bezzels,229653_1
694,bezels  i work for tvs but anyway,64258_1
695,after  months this will go down under k  u cant beat that,888954_1
696,may as well get a pixel  with a deal its the same phone what a wasted opportunity to make something different what they should have done is make a budget  pixel a remake thats what the a series is all about,650311_1
697,i am in group big billion days,51497_1
698,i would love to see camera comparison with apple and samsung flagship phone,141418_1
699,i know the price will be reduced to k after  months so i am in group b,556257_1
700,in group,754857_1
701,"hi boys like your video reviews always positive and informative 
thumb up 
by the way im in group  however slovly but surely migrating to first one",880482_1
702,group,82275_1
703,google releasing mid range phones with hz while apple iphone se series regular  or  non pro editions still capped at hz lmao,497475_1
704,group pixel  its still a good deal overall ive been using it for  months,297053_1
705,it will eventually have a price drop just like the a and i expect it to fall around k this would be a good price for the phone,601708_1
706,i bought the a last month what should i do,773454_1
707,is it worth buying a pixel a now for  rupees given that i need a phone urgently but i will be changing my phone and giving it to my mom after  months,217529_1
708,"mark my words this will come down under k in big billion day sale
not a right time to buy currently",980902_1
709,for k its totally good priced but k is bit closer to pixel  at k,854039_1
710,its not worth it,938959_1
711,definitely someone between gr  and  its a solid package but would have been better if it was at around k but again that k extra is for googles brand value and product supply i understand,343905_1
712,better to buy oneplus,390231_1
713,no charger in the box so im definitely in group,42807_1
714,group  being indian well wait till it goes arround k,437082_1
715,"group 
already have a good enough phone",983573_1
716,a se achha  month purana  le lunga mkbhd bhi wahi bol raha hai,824173_1
717,wouldnt it just be better to wait for sales so we can get a for  k,574569_1
718,a correction to note in genshin impact g is pronounced like you would pronounce it in a word like graphics,507053_1
719,group,804550_1
720,im in the group  waiting for a price drop during bbd or amazon great indian festival sales,769698_1
721,group,781277_1
722,utne me to pixel  aa jayegi,957035_1
723,wasnt the pixel  in sale for k why would anyone buy a for k,627466_1
724,better charging in both wired and wireless smaller bezzles better viewing angles glass back reverse wireless chargingid rather choose the normal pixel  for k more,560966_1
725,still no dolby atmos wow google,515636_1
726,w charging  google just cant make a perfect budget phone can they,598384_1
727,hate the charging time compared to the one plus nord  or poco f but the pixel are just so damn smarter then the competition,489731_1
728,selfie cam is still shit with fixed focus,111928_1
729,the sfe is still a better option than this samsung owns the game man,130416_1
730,it is w wireless charging at   a  hz display fast charging  gb are much needed though,822372_1
731,those bezzels are very noticable,105782_1
732,its all lovey dovey till you have to claim warranty in india trust me its not worth the hassle,591069_1
733,cant wait this phone to beat all the flagships out there in blind test camera from mkbhd,762043_1
734,we want a comparison video between samsung sfe vs one plus r vs pixel a,571384_1
735,i will say a its a very good overpriced package,246433_1
736,the big billion day group,558755_1
737,its certainly overpriced just look at pixel  prices which is still a decent phone,783300_1
738,group d waiting for diwali sale and bonus,795462_1
739,still with group     could easily go with oneplus,728984_1
740,"group 
wait till it comes under",164316_1
741,group  cause the price will drop big time during bbd sale,753092_1
742,definitely i am in group two now was in group one last year because of the  hz display,500182_1
743,well im gonna see this video again during bbd,203939_1
744,group  only because of gorilla glass  at least they need to give glass  if victus series is costly,559162_1
745,w charging in   u gotta be kidding me,787375_1
746,group,80271_1
747,i just placed an order for  exchanging my galaxy as with  months no cost emi i think its the best overall package at k,187870_1
748,"mkbhd and arun got the foldables
and i thought you got too",621237_1
749,w charger,54184_1
750,group,61023_1
751,good luck charging your phone for  hrs,408062_1
752,overpriced,494969_1
753,we need gb variants of pixel in india gb is now classic  useless,46983_1
754,group  still overpriced as fuck you can get a nd hand iphone in superb condition and still beat this phone in every department,354449_1
755,im in that group who waits for big billion days,187322_1
756,i will be in group  during bbd sale when it sells for k,463969_1
757,"you can get a pixel  around k the pricing of this phone is very wierd had it been between k would have been a very good competition
beebom",338030_1
758,"group 
waiting the price to get under",835635_1
759,i will wait for the price to drop to k and then consider buying it so im in neither of the groups when the a came i was in group  and so i love google phones but they just cant hold the price of the phone whats the point buying it at the starting price when after  months the price will drop by k,620924_1
760,plastic back and wireless charging if thats possible why did they bring glass back earlier,632079_1
761,group,794003_1
762,google should stop selling these phones in india they are just buting their cash,909016_1
763,exynose destroying samsung and tensor will destroy pixel same like color os killing oxygen in oneplus,989588_1
764,group  buy it in diwali sale for k,32217_1
765,only one downside or rather say cons is their storage options why font google gives us gb option why beebom,150060_1
766,you can get the pixel  for k why should one save k and get downgraded specs,784450_1
767,i just think that people dont look for the overall experience people look for the high end specs and honestly speaking its right but the high end specs will be forgotten by everyone after some months of usage what pixel is providing is experience the very clean best experience the older pixel phones still run smoothly despite having mediocre chips you are getting the best camera best software best experience which will not degrade i mean i know i was also a nerd back then looking for cores ghz and all but now all i want is a reliable phone who will give me more than enough performance when needed and very clean experience,645004_1
768,"k for specs  k for google



this much will be enough",57801_1
769,"im definitely in the group to because of the features i was waiting for be in google  was not having such like fast refresh rate and the better cameras and the tensor g i think its a great deal 
and i also attended google io its making me excited for the google pad too",740937_1
770,i am using one plus r and its a killer at k no compromise as such and op ui is also good  if a was launched at k then it would have been a killer deal,139207_1
771,group,564639_1
772,"im ofc in grp 
but pixel  sells for like k which is  rs higher than a and it offers better ip rating better cameras better speakers less bezels gorilla glass victus faster wireless charging faster wired charging glass back
so pixel  is a better deal for now 
if pixel a could come down under k it would be awesome",910414_1
773,i think if someone has to buy a new phone right now they should definitely consider the a but if you can use your current phone till october then this would be a real value for money device around k during the diwali sale in either case its a good buy kudos to google,256392_1
774,let the price change happen sales when you get it for k to k its a bomb but that will be  months away id stay great phone lets wait for the price drop,418462_1
775,group  and in bbd there will be group  mad deal,430771_1
776,just watched marcess video but still here,580784_1
777,good package,392257_1
778,its always gonna be overpriced with that shitty chip,952161_1
779,pixel a is still my best choice,499264_1
780,its fair price should be  i still believe r and v  pro overall better value phones at their price lets wait for phone,74987_1
781,i m in group   the ones who will wait for few months when say it a best deal at k after its price drop,872209_1
782,"what are they smoking while pricing the phone 
it would sell like hot cakes if they priced it k  k and i guess people would understand k as well but k seriously why why would someone spending k not simply buy pixel",860840_1
783,pixel a at k  a at k until bbd sales,78732_1
784,pixel  at  now,644675_1
785,group   who gives a fcuk,128148_1
786,wgy would anyone buy the pixel a for k when you can buy the pixel  for around the same price during a sale,719485_1
787,might as well get the pixel,697644_1
788,im in my own group see you in bbd,57738_1
789,any network issues,529910_1
790,if they gave  gb storage instead of  gb i would definitely go with category,28681_1
791,group  those who will wait for price cut,543817_1
792,well group  is  people who wait a few months after the launch and get a great deal in terms of pricing,51665_1
793,now im in group   but i will switch in group  during the big billion day  diwali sale,359044_1
794,group   i will buy this in bbd sale at lesser price,632344_1
795,but wouldnt people turn towards pixel  since there isnt much price difference between  and a,118804_1
796,there is also a group  it includes people who are waiting for price drop in sales then buy it,491873_1
797,group   will wait for the price drop,814139_1
798,is the image sensor same as that in p,87168_1
799,measure the width to showcase the compactness you idiot  not the thickness,867017_1
800,can i pay  k extra for those camerascampared to s fe,926051_1
801,so now its between the a and the r i guess whats better here i am definitely leaning towards the a for the camera but the higher performance score on the r are tempting,232239_1
802,just wait for the big billion days,200975_1
803,google will eventually bring it under k so i am in group,333451_1
804,over priced af,240606_1
805,i am in rd group  better but pixel    this is my group,355277_1
806,easily group  its a well rounded phone especially in india,189832_1
807,ohh pixel a is better than a  what an achievement,305565_1
808,full comparison between pixel  and a please,193622_1
809,better than samsung a,701476_1
810,group   waiting for the price to drop down,313766_1
811,i am in lets wait for some time to price get reduced group,900396_1
812,the market has changed the poco f is a better phone,716704_1
813,group   will buy it during bbd sale,502408_1
814,group,48217_1
815,charging is an absolute deal breakeri know  people who would want to buy thisbut wont just because of its charging speed,679026_1
816,group,873517_1
817,gorilla glass,977736_1
818,if its my money i will pay little extra and grab pixel,805063_1
819,group  october sale for k,443016_1
820,im currently using iphone  mini would it be wise to switch to a,223937_1
821,is there any network issue like pixel,372635_1
822,pricing is the issue i would give k max for this keeping in mind a price,651801_1
823,im in group  waiting for nothing phone  reveal and then making a decision between that or pixel  instead,299299_1
824,group  was expecting around k,657935_1
825,just wait for a year tbh and the pricing will come down when sales will be low as we witnessed same for google pixel a,925768_1
826,how about sound quality and audio codec support on a does it support loseless audio,489920_1
827,obviously group  as we all know that smartphones launching this year will be expensive and also a watch launched at the same price with lot of missing features although i am an iphone user still if i get a chance to choose i will go for pixel phones rather than a samsung phone or a bbk product,482979_1
828,"group 
wait and buy when the price drops",32303_1
829,solidly in group would rather go for the oneplus r which costs k less,320605_1
830,im in after heavy discount i will see if i can afford group,586760_1
831,will society accept me if i say i like those thicc bezels,944646_1
832,pixel a was bought around k after some days of its launch,397470_1
833,i will wait for big billion days then decide,932810_1
834,after a price cut ill be with the group omfg its the absolute best,372594_1
835,all youtubers gets phone before the launchthe reviews must be baisedany intellegent person will never buy a phone from youtube suggestion,873444_1
836,overpriced,558548_1
837,grupe,36125_1
838,"group  
i love pixel phones",59585_1
839,group  but if comes down to k after discounts than it will be more better,665_1
840,these bezels are deal breaker in this year  what k phone has those huge thingsid pass it even for k,424462_1
841,group,314725_1
842,is it just me or the back of the device does not look the the device launched in io today,958282_1
843,"gorilla glass  and reverse wireless charging of  watts i mean at this price point  reverse wireless charging that slow can only level battery percentage if you doing certain activity youll be stuck at certain percentage not go up nor down
s k wold be wise choice than a",88111_1
844,would be waiting for nothing phone  to se how it compares to pixel a,404202_1
845,hail group  not everyone wants a gaming phone going for a definitely,656119_1
846,im in the group where we wait for the price to drop,19193_1
847,does this take better photos than oneplus  r and vivo v pro  if yes  i will be in group,37532_1
848,group  poor guy,849095_1
849,remember guys nobody will talk about front cam coz it is straight out trash and potrait mode,733741_1
850,i am in group  who believes after some months the price will drop,123516_1
851,ordered pixel a the moment it launched,409316_1
852,group,669574_1
853,may be group  waiting for bbd sale to get this at k,209932_1
854,,770662_1
855,"using pixel is another level experience
try before thinking its overpriced
smoothness is almost same as iphones",722934_1
856,group  but it is kind of priced very nearly to the pixel  which is going to make this a pretty tough choice at this price point,524653_1
857,im in the group which doesnt want to regret impulsive purchase at that price while that may go down reasonably a lot soon after,481521_1
858,group,220695_1
859,group  for sure,218983_1
860,group  definitely,76009_1
861,group  wait until price reduce,104653_1
862,"i am in group 
buy pixel  at k after bank discount",583035_1
863,go with pixel,193046_1
864,,816584_1
865,do not buy pixel a on launch you can spent k more and can get pixel   after  months price will definitely go down,543347_1
866,i am so torn between the a and the poco f pro,658733_1
867,then why to buy pixel,591481_1
868,waiting for diwali sale,544474_1
869,gb is yahhhh,759508_1
870,in group  of non buyers,957355_1
871,"whats best smartphones under kk
oneplus 
motorola edge  ultra
vivo x
iphone 
pixel 
or anything else",237805_1
872,group,841408_1
873,how are the cameras compared to s fe,768189_1
874,watt charging and thick bezels are deal breaker for me,150255_1
875,"group  
waiting for price drop on sales anyone here",497213_1
876,"as marques said its better to go for the  instead of this
pixel  was going for the exact same price",271759_1
877,google  is a better deal than this a is a good update over a and thats about it,107695_1
878,group a overpriced pricing should be around k,725920_1
879,group   considering my dad just bought a realme gt  pro g  gigs for k it has k display and ggvectus protection also a hz display with a charger whatt ikr,140909_1
880,the nothing phone  is a better deal for daily usage it even provides better service support,764998_1
881,every product is good at beginning so its not shoking google is smooth and light,389293_1
882,wireless charging speed is w  mentioned by mkbhd,432513_1
883,i want to join group  but its bezels hurts a little bit  so im confused now,644470_1
884,group   buy at  k during bbd sale,249729_1
885,group  pixel  k is better choice that this,865547_1
886,this should be priced at k maximum if you can afford k for this go for pixel  instead,922332_1
887,one eye on the streets one eye on the tech game lord beebom,113475_1
888,what do you thinkthe price will drop to k soon within a few weeks,198540_1
889,group,524210_1
890,gb for  k oneplus offers better,321719_1
891,"im in grp 
waiting for the big billion days sale",558382_1
892,legends are waiting for diwali sale,404770_1
893,group,88138_1
894,"which one will best option samsung s or google pixel a 
for camera ui performance",934251_1
895,group,802220_1
896,looks dope,573541_1
897,overpriced,503643_1
898,i will either buy pixel a or oneplus r in bbd sales,896363_1
899,"how are you in group  
pixel a 
pixel a 
pixel  
  like i will not spend  rs less on a tonned down smartphone with those ugly ass bezels mindfuck sponsered lines in the end 
a series should have a cap of  to  k",680681_1
