,Comments,Comment ID
374,what s best smartphones under k k br oneplus br motorola edge ultra br vivo x br iphone br pixel br or anything else,741748_1
375,w charging and big bezles ruins everything,478409_1
376,yup and better charging,716689_1
377,it will go up,840055_1
378,yeah group but would surely wait for the price drop because the phone is solid,90667_1
379,group but it is kind of priced very nearly to the pixel which is going to make this a pretty tough choice at this price point,704139_1
380,what s best smartphone under k k for camera for year stable use,521548_1
381,i have been using pixel a for the past years and became a big fan of it so will upgrade to a not now but probably towards year end,831829_1
382,you will get a better discount at the year s end too,359080_1
383,same man,390459_1
384,with google a still in the realm of k pricing i dont think a price is going to drop any soon,813219_1
385,one of the most crucial part you neglected is w charging bought a for in latest sales honestly no big problem with hz wireless charging is not a must have feature and coming to camera it does great post processing so a with out fast charging is total waste of money at k,453346_1
386,what about battery life,25402_1
387,whats best smartphone for best camera under k br br need for office it professional work and personal camera for clicking birds wildlife and recording videos sometimes,762166_1
388,atanu biswas br need gb storage br need inches screen or larger br require good camera,278879_1
389,shiv i would go for the pixel tbh around k,377830_1
390,what s best smartphone under k k for camera for year stable use,986036_1
391,atanu biswas i also have this problem bc i am using pixel a for months and now they heat up more in heat climate i live in delhi may be that s also causes to heat it up more,837567_1
392,but heats up sometimes with heavy usage tho does it happen with you too,474224_1
393,same i got the a for k with exchange and card offers absolute beast of a phone,770150_1
394,i have been waiting to get my hands on my st pixel device br pixel a looks dope i will def wait till bbd br price will come down and hover within range gt k lt k,987340_1
395,i think they should give larger display atleast quot,377103_1
396,i m in group waiting for nothing phone reveal and then making a decision between that or pixel instead,321019_1
397,the fact that a and pixel fold having the same chip tensor g is just insane,68813_1
398,i will be in group which means thatits a good phone but generally google phones price drops alot and will wait till sale where it will be around k and then will buy it although its a great package and deal to grab on impressed with a mostly awaiting for you to review the fold too of google,725562_1
399,whats best smartphone for best camera under k br br need for office it professional work and personal camera for clicking birds wildlife and recording videos sometimes,499908_1
400,ashish gupta thank you,816945_1
401,aditya srivastava go for iphone,781812_1
402,big billions day and independence day sale,797244_1
403,what s best smartphone under k k for camera for year stable use br nee screen size or larger br need gb storage,883490_1
404,big billion days,737139_1
405,when will be the next price drop for this mobile any idea,445828_1
406,hey rupesh br i own a oneplus t and had a very bad experience with both oneplus and oppo devices with their motherboard crash br now i m planning to move to the pixel devices br looking at the current prices i can see that pixel a is a great deal but still pixel a is pulling me because of its hz display and sony imx sensor compared to very old sensor on pixel a br but the only thing i m worried is about prices i m not getting that interest to spend huge amount of money on smartphones do you think the gb ram and hz works for me as i have hz and gb ram on oneplus t br please advise me on this,545518_1
407,in my humble opinion i believe yes the a will be fine for you for now yet maybe another year or with such little ram you might have problems my advice is to wait for the a to drop a cool bucks in a few months to future proof ur phone,805505_1
408,it will eventually have a price drop just like the a and i expect it to fall around k this would be a good price for the phone,688094_1
409,im in group as every necessary feature is provided in a plus with a sweet refresh rate hz,319098_1
410,for me charging speed is a deal breaker,917959_1
411,charging speed has been very good on pixel handsets,583545_1
412,whats best smartphone for best camera under k br br need for office it professional work and personal camera for clicking birds wildlife and recording videos sometimes,387935_1
413,pink nails world series are you obsessed with pointless geekbench scores then you are seriously underestimated the g power here and the iphone will absolutely tank its performance bcz of the ultra small thermal envelope lololol,683078_1
414,shiv s but you have to wait till some sale to meet the budget,76227_1
415,shiv iphone or s or pixel,260225_1
416,what s best smartphone under k k for camera for year stable use,524384_1
417,bigdaddy dwitiya bat ka grip nikalne ka bat seedha tere br,387752_1
418,joshua bansode bat cha rubber,524065_1
419,pixel a will be a great choice if they have fixed the network and wifi issues that were plaguing series and series,244396_1
420,pink nails world series but its still an iphone who would choose ios over anroid,847787_1
421,pink nails world seriesnobody cares about your damn iphone lol,952455_1
422,no google phone has really fast speeds why you even looking at a google phone,142832_1
423,vedant bansod broke people don t usually care,175443_1
424,pink nails world series don t care,422943_1
425,pink nails world series are a vedya,996024_1
426,rather buy iphone on sales instead of this it shoots k fps selfie have better front cameras have better third party apps optimisation and the performance even gen falls short of a in iphone,552140_1
427,now chinese phones are offering speeds over wat this is definitely a deal breaker for me,123331_1
428,i would love to see camera comparison with apple and samsung flagship phone,881263_1
429,if the pricing does go down like it usually does after a few months this will go from being a quot good package quot to being a no brainer the a s improvements are just astronomical compared to the a b this b is an upgrade,8130_1
430,group for sure anyways pixel price drops are fatal itll trickle down to around k by this years bbd sale maybe,379786_1
431,group already booked thru pre order outside india you get pixel buds a series free with pre order so effectively got it around same price as india with card discount br n group is weird wait for phone tech to become old snap a marginal further discount is it worth for mid rangers,711619_1
432,group because it is still a good package in the price of k but as the google pixel a i think its price will also go down so wpi will wait for it,94465_1
433,would be waiting for nothing phone to se how it compares to pixel a,769420_1
434,sahil negi it will be above k i think so,951628_1
435,yash mishra expected to b around to k,874694_1
436,whats best smartphone for best camera under k br br need for office it professional work and personal camera for clicking birds wildlife and recording videos sometimes,324333_1
437,sahil negi lol speculation says it s gonna be a high end device not same place as np,439425_1
438,akshat vatsya,850901_1
439,james manjada no not exactly br and most importantly who cares,468271_1
440,james manjada well that s what i want to see what changes they have done what improvements they bring with np,179042_1
441,shiv iphone samsung s vivo x,857628_1
442,what s best smartphone under k k for camera for year stable use,838318_1
443,gokul s i think pricing of phone will be near k,204555_1
444,will be expensive though,704200_1
445,james manjada lol phone is coming with gen,944262_1
446,pixel a would be a much better phone overall than the np which will have better gaming performance and faster charging,887860_1
447,it s coming with gen,780110_1
448,james manjada chutiya jaisa hai np,273869_1
449,you will get the same phone with some adjustments on the back panel and i e phone,928258_1
450,i am in canada and i bought the regular pixel for canadian dollar k rupees it is a lot better then the a i will probably sell this one and just pick up the pixel when it comes out pixels don t have amazing specs but there super fun to use they also do the fundamentals of a phone really well,371311_1
451,i ll be in the group where i ll buy this pixel phone months after its launch it has been seen previously also the prices of pixel phones drop drastically within months of period that will be the best balance between overpriced and good package,664479_1
452,currently in group but waiting for flipkart s big billion days sale hope it would get huge discount,539262_1
453,does wireless charging affects the battery life of a phone in long term if we charge the phone overnight daily,670859_1
454,i have been an avid user of the pixel since nexus times i think going for the samsung ultra or the iphone is better if you ve got the money else i woud happily settle down for the pixel br from the owner of pixel pro br br it s just that google has a good software ecosystem but lacks the hardware and supporting ecosytem devices it s like they limit you on pupose,41298_1
455,what do you think the price will drop to k soon within a few weeks,248389_1
456,eva girl pixel or iphone if you get good deal if you can extend a bit then s is also good in camera,243907_1
457,whats best smartphone for best camera under k br br need for office it professional work and personal camera for clicking birds wildlife and recording videos sometimes,574951_1
458,what s best smartphone under k k for camera for year stable use,658772_1
459,siddharth dhulipala i see so i should buy this at k right,151209_1
460,maybe just k in bbd,723903_1
461,next big billion day sales definitely months,276259_1
462,dipgh yea weeks from now,852468_1
463,weeks,879786_1
464,around bbd so october november ig,431723_1
465,a few months but yeah,271477_1
466,hopefully,63368_1
467,not this early but probably during bbd sale,240175_1
468,try few months,961301_1
469,pixel was always about amazing software experience and the best flagship grade cameras so if you want premium experience and camera i feel you should only go for pixel it just feels premium,627438_1
470,everything is good except the pricing this one should have been priced at k post discounts not k post discounts they are k ahead of market s preference,853802_1
471,i will wait for to months for this as happend with a this will sure come down to to k range curremtly using a since last years and still happy with it,88582_1
472,you can get a pixel around k the pricing of this phone is very wierd had it been between k would have been a very good competition br beebom,657394_1
473,group pixel it s still a good deal overall i ve been using it for months,737370_1
474,i m in the group which doesn t want to regret impulsive purchase at that price while that may go down reasonably a lot soon after,428560_1
475,i hope the price will go down like pixel a with offers and sales as pixel was selling for k during the sales so anything around k is reasonable,330917_1
476,i just think that people don t look for the overall experience people look for the high end specs and honestly speaking it s right but the high end specs will be forgotten by everyone after some months of usage what pixel is providing is experience the very clean best experience the older pixel phones still run smoothly despite having mediocre chips you are getting the best camera best software best experience which will not degrade i mean i know i was also a nerd back then looking for cores ghz and all but now all i want is a reliable phone who will give me more than enough performance when needed and very clean experience,301297_1
477,the problem is that google focuses so much on software that they pretty much forgets about the soc i had the pixel a but it was just a phn for simple day to day use any kind of high workload will heat it up like crazy and throttle it s performance so i exchanged it for the new xiaomi pro honestly speaking after using xiaomi i m impressed,235743_1
478,how about sound quality and audio codec support on a does it support loseless audio,120909_1
479,if they gave gb storage instead of gb i would definitely go with category,772753_1
480,it ll definitely get a price cut in next sale,938847_1
481,also would like to know a detailed comparison between the pixel and the a,592337_1
482,check dave d s a review for that,180_1
483,whats best smartphone for best camera under k br br need for office it professional work and personal camera for clicking birds wildlife and recording videos sometimes,556084_1
484,what s best smartphone under k k for camera for year stable use,985288_1
485,there isn t much ig,391575_1
486,for k its totally good priced but k is bit closer to pixel at k,156395_1
487,that intro and that lightings,277821_1
488,will a price goes down to around k like the pixel a,855831_1
489,i am seeing a good upgrade over my oppo oneplus r this is very good upgrade but still i am looking for nothing phone also,663883_1
490,please make a comparison video of the pixel a and poco f both launched at similar timelines and also i m finding it hard to decide,896559_1
491,pixel is available in amazon around k so maybe that s better deal,785034_1
492,whats best smartphone for best camera under k br br need for office it professional work and personal camera for clicking birds wildlife and recording videos sometimes,298020_1
493,shiv iphone,302900_1
494,what s best smartphone under k k for camera for year stable use,429063_1
495,aslanxyz br need good camera,277229_1
496,heyworld how is the device any issues and how is the g network,915354_1
497,akansha go with oneplus it s a complete package and yrs of os update makes it a best deal out of your other option btw my fav is s,919054_1
498,akanshait depends on your priorities,350607_1
499,arjun mohandas thank you,719086_1
500,it s japan variant i am using it currently,803284_1
501,it s not india varient br i guess it s japan model,406299_1
502,annun miahra google has service centers in india,722259_1
503,how to get warranty then,802763_1
504,annun miahra that s the only problem,897009_1
505,akanshayou can get an s under,130063_1
506,what s best smartphones under k k br oneplus br motorola edge ultra br vivo x br iphone br pixel br or anything else,943091_1
507,thats not official means no warranty,880058_1
508,you will lose the warranty if you buy from amazon,681244_1
509,i m from the uk in group and just ordered a a fed up of the constant random reboots of my motorola g with the g chip and embedded ai this should be at least better than my current pgone,868439_1
510,i think its value for money but most of us will be confused for sure between the amp the a,787410_1
511,shiv any phone today is best in camera in this budget phone tumne pahle hi decide kar liya hoga bus tum internet pe dusro ke mu ses uska naam sun na chahte ho koi bhi phone khareed lo jo tumari aatma gawara kare,198707_1
512,shiv iphone,905294_1
513,what s best smartphone under k k for camera for year stable use,446251_1
514,love the phone will wait for the price to come down a bit,659662_1
515,considering the to price is k k does seem appealing dowside is that we don t get the price drops or sales like us market gets,301608_1
516,how about pixel considering the current pricing between a and,991122_1
517,wireless charging speed is w mentioned by mkbhd,752893_1
518,i just bought it it prices to after all discounts charges in mins with google w charger wireless charging is definitely on slower side camera sensors are good but it won t feel like pixel a good bargain for k i would say definitely a premium upgrade over pixel a but if you have budget for k go for pixel instead of a,910940_1
519,lalith kumar camera does heat up while doing videos in k but performance is not degraded it just doesn t want to open camera after its completely heated refresh rate is set default at you have to enable hz display from settings display is good for videos brightness is good i haven t used much but using t for hours straight got me this,399748_1
520,how s the display refresh rate amp any sort of heating when u use camera more amp in outer conditions,761536_1
521,i m in middle of those group br if non pixel user that s the fact there are some options oneplus r is the greatest in this price segment on the other hand people who love pixel and trying buy a pixel phone in affordable price that s the phone they can pick br good deals from a href http www youtube com results search query google google a,680740_1
522,i just have a issue with the price like on amazon the pixel proper is k so for k extra doesnt the make more sense waiting for some major price drops like the a,980953_1
523,we are pixel enthusiast who want best camera user experience and decent performance br ps would wait for bbd sale and would grab it at k,435260_1
524,pixel a is overall a good package but seen some of videos on pixel fold as well i say a good attempt on hardware side software on pixel fold is better,287170_1
525,quot google is the worst company on earth at keeping things a secret quot is one of the most accurate sentences said in history br mkbhd,458333_1
526,eva girl pixels or galaxy s,841539_1
527,whats best smartphone for best camera under k br br need for office it professional work and personal camera for clicking birds wildlife and recording videos sometimes,463718_1
528,what s best smartphone under k k for camera for year stable use,261323_1
529,ar xx,758650_1
530,google is like the tom holland,844160_1
531,akansha iphone pixel samsung br don t go for chinese shits,904976_1
532,ho gya copy pasting pagal ka bachha sala,422818_1
533,i don t know probably they were leaking these stuffs to keep the hype game on br as due to these leaks google devices continues to be in limelight br it also help in retaining probable customers as by giving out leaks people would tend to stick a tad bit longer to see whether how it would turn out,575294_1
534,mkbhd,645969_1
535,idris ahmed haha just kidding mate,119407_1
536,siddharth singh dude i commented here without even going to that video just because u saw there doesn t mean it s copied i m not even subscribed to mkbhd,483608_1
537,akash hegde dude no i swear i saw beebom video first i m not even subscribed to mkbhd i don t get his notifications but beeboms i do and first thing that came to ming seeing this comment was tom holland and everybody or atleast marvel fans know tom s record so it s not some exclusive or special comment that i ll have to copy from a diff comment section,69563_1
538,siddharth singh thank you,220701_1
540,nothing original bro,237266_1
541,idris ahmed comment stolen from mkbhd s comments section,256134_1
542,akansha depends since i am currently using an apple device i would have picked but if i was using an android i would pick or even switch from apple for it wont go for moto vivo at this price personal preference and would have been a great option a few years ago but i think it has lost its charm so for someone like me i see only options here,210857_1
543,prajjwal tiwari it is supposed to be bcuz indian creators think they are grateful to receive a review unit at the same time as foreign creators and are thus obliged to speak good wait for someone to buy it with his own money for a honest take,261038_1
544,idris ahmed another comment i saw there,209822_1
545,mkbhd,418528_1
546,mkbhd ke chode,51742_1
547,ray marques brownlee said it in his review give it a watch it s not as biased as beebom s,89889_1
548,google is the tom holland of the tech world,605349_1
549,beebom said this really i didn t notice,156388_1
550,what s best smartphones under k k br oneplus br motorola edge ultra br vivo x br iphone br pixel br or anything else,314548_1
551,marques died of cringe,986070_1
552,ya bro you are not the only one subscribed to mkbhd,567269_1
553,blatant copy,942199_1
554,i see someone came here watching mkbhd,221508_1
555,it would be helpful if you compare with as no one is going for a now,561325_1
556,if the offers and deals come br and the price goes under k br then its a good deal,107034_1
557,group but i will surely wait for price to drop a bit in sales and then purchase,690480_1
558,it would be great if you make a video about a comparison between google pixel a and samsung galaxy a,967388_1
559,what about service center availability is it same as past or changed now,697925_1
560,group for now headphone jack mah could have made it to group br under k its a decent deal,915223_1
561,google pixels are more about good photos videos and software and it does fill that hardware gap with that some samsung phones might provide a better value at that price point but nothing can match the pixel,903352_1
562,i am in group who will wait for months and then buy if when the price falls below k or just get the poco f considering i am still using my poco f i seriously need a major upgrade and that poco f is looking great only confused about gcam support since i have been addicted to gcam ever since i was able to install it in this poco f anyways my choices are either a or poco f,760642_1
563,is moto edge ultra a better deal with sd gen watts charger included in the box curved display and same years of android update confused between a and ultra,937248_1
564,in the group that ll prefer the pixel instead for k more the pricing really doesn t make sense when pixel which is clearly a better phone overall costs only k more,766581_1
565,does a support pd charging technology,315536_1
566,first video out after google io br as expected from beebom,755467_1
567,i would like to see the battery comparison with nothing phone according to specs it is better but the experience is better in pixel br i would like to see the comparison with nothing which will help a lot br have a great day,789253_1
568,google has done a good job since pixel and even better since with their pricing in india,142209_1
569,we need a camera comparison between pixel a and galaxy s fe,882529_1
570,wouldn t it just be better to wait for sales so we can get a for k,328606_1
571,don t forget to mention that pixel a is bjt more expensive in but whereas in india at least they kept it the same as last a i think it s a good phone,867202_1
572,request google to increase charging speed standards,207314_1
573,once i used a pixel for daily use as my primary device i ll never switch back to any other device even i ll say no to iphone over pixel except raw performance there is no match,89427_1
574,only things that disappointed me br br limited storage of gigs yet again its and still google doesnt offer gb as an option which is a big bummer br br charging restricted to w when majority of the android community has moved to w or above google is still at pre historic w should have given atleast a w charging speed if not more this will take ages to get charged br br the pricing looks good ngl however just waiting for the nothing phone before deciding which device would be apt for me to upgrade to from my existing op pro,185297_1
575,my question is why should i go for a when is available at the same price after discount is a better than if not then a launch does not make sense,874452_1
576,the main problem with google is no fast charging especially oneplus users cannot switch to pixel as it is having only w,139283_1
577,solidly in group would rather go for the oneplus r which costs k less,809659_1
578,i just placed an order for exchanging my galaxy a s with months no cost emi i think it s the best overall package at k,523207_1
579,whats best smartphone for best camera under k br br need for office it professional work and personal camera for clicking birds wildlife and recording videos sometimes,488317_1
580,gowtham pradeep literally,438330_1
581,fool of the year,905966_1
582,shiv iphone,515541_1
583,what s best smartphone under k k for camera for year stable use,124482_1
584,tejas padhye a s is better with sd g and hz amoled,415946_1
585,aslanxyz pixel a,520825_1
586,a s wasnt slow enough to give in exchange man,853254_1
587,which phone,782002_1
588,wish it had a bigger display not much like around inches,389443_1
589,introduce optical zoom at least x in mid range than ultra wide camera never used anyway,675958_1
590,everytime pixel comes with a deal breaker this time the bezels around the display is annoying br br last year im totally confused of pixel and i bought for s plus and happy br br as a pixel fan my dream pixel is still a dream,765925_1
591,obviously group one let us compare it with the recently launched poco f it has better processor better screen better battery better multi media experience charger in the box headphone jack pixel has better software experience subjective better cameras and that s it the price gap is around k that s way too much for an avg user i guess google needs to focus on the mid range market and their needs,143945_1
592,id like to know if the pixel a a good buy now for someone who isnt looking for everything high end not very features demanding,352938_1
593,beebom also fixed their videos and are finally making better content,118600_1
594,whats best smartphone for best camera under k br br need for office it professional work and personal camera for clicking birds wildlife and recording videos sometimes,859183_1
595,what s best smartphone under k k for camera for year stable use,915862_1
596,r anubis kind of haha,701729_1
597,suraj you thought i was a bot huh,15488_1
598,r anubis ohhh i see,422481_1
599,suraj i m not sure how exactly but it feels like they are going back to their og style of making video instead of experimenting with new styles and not gaining any good traction,94589_1
600,how so,511859_1
601,the biggest disadvantage of buying pixel phone would be the depreciation in value of the phone in the next months wait for the big billion day sale and it would be worth the price,892370_1
602,i would go for a watts charging than the wireless charging,217780_1
603,i am in group who waits for price of a a to drop and while waiting the new a series is on the horizon and we thinks to ourselves to wait even more and end up never updating to pixel series br i have bypassed a a a and will bypass a also to stick with my lg g x,114171_1
604,i would take the pixel software any day over raw performance blotware so i am in group,394360_1
605,google always leaves some left out feature in pixel phone this time it s bezels still better than before,618954_1
606,watt charging and thick bezels are deal breaker for me,952799_1
607,eva girl iphone,587514_1
608,whats best smartphone for best camera under k br br need for office it professional work and personal camera for clicking birds wildlife and recording videos sometimes,828139_1
609,even bigger than a,820179_1
610,what s best smartphone under k k for camera for year stable use,982917_1
611,yes,316313_1
612,prash does it has bigger bazels then regular pixel,82505_1
613,same here,252043_1
614,for me water resistant is important because i have the habit of cleaning phone by directly putting it in water like now i have iphone it s damaged a lot because i don t use case and other things are good in it but it s feeling like old so i m looking forward to upgrade my device and i m waiting for nothing phone i don t know why but i like it s touch and feel my elder brother have nothing phone that s why br besides that i just want that it need to be water resistant and it can shoot k fps in both the lenses not the front one because i m not photogenic person br well let s see maybe if it s not going to be good than might be i ll go for google pixel,405376_1
615,hi boys like your video reviews always positive and informative br thumb up br by the way im in group however slovly but surely migrating to first one,840070_1
616,can you compare it with oneplus r because r is very good value for money rn,906958_1
617,instead i would just wait for an year and buy the pixel instead keeping the a as well the a is still the best for its price but i guess the a is not worth the upgrade for its features and price,346325_1
618,does it has basic features like applock and other security features like passcode for restart etc,788248_1
619,one eye on the streets one eye on the tech game lord beebom,557032_1
620,pricing is the issue i would give k max for this keeping in mind a price,543564_1
621,the wallpaper looks sick is it pixel exclusive,271871_1
622,obviously group as we all know that smartphones launching this year will be expensive and also a watch launched at the same price with lot of missing features although i am an iphone user still if i get a chance to choose i will go for pixel phones rather than a samsung phone or a bbk product,699734_1
623,specs are very good except storage should be gb fast charging should be w or w minimum for a mrp device,422708_1
624,what about the camera lens shattering issue,620071_1
625,i m in grp br waiting for the big billion days sale,639531_1
626,so now its between the a and the r i guess whats better here i am definitely leaning towards the a for the camera but the higher performance score on the r are tempting,213016_1
627,ash that doesnt matter to me too much honestly but its possible that i may just wait a couple of months before making the purchase br br honestly i was using my mum s vivo v and even that has a much better camera my yr old lgg and thats not even some flagship i would have gone with the pixel a even now if it had g ram,155676_1
628,eva girl samsung is king in zooming which is needed for bird shots and wildlife photography try to go with the phone that has periscope lens,244076_1
629,akshay de wait for months or for sale the pixel a price will further drop around to k,254407_1
630,whats best smartphone for best camera under k br br need for office it professional work and personal camera for clicking birds wildlife and recording videos sometimes,70225_1
631,ash yeah its most likely gonna be the pixel im not a fan of oneplus for some reason,776013_1
632,but the pixel experience os is really nice though,768821_1
633,krooksgaminginhd you can list down the specs side by side and you will have your answer pixel a has limited storage no dolby vision k or even super amoled slow charging these used to be issues not sure they have better camera and software experience but that s not all people look for in a phone,489867_1
634,savageshaunak poco f beats them at nothing,691350_1
635,check poco f too i d say specs beat both of these easily and camera with gcam mod is almost on par with either of these only concern would be the software experience,232585_1
636,k for specs k for google br br br br this much will be enough,630768_1
637,need to know if a series have pixel features that are like call screening,128535_1
638,gb storage and slow charging are a deal breaker for me,182321_1
639,fast charging makes more sense then support for wireless charging,599938_1
640,i don t know why tech youtubers are ignoring the network and wifi issues in pixel phones in pixel series it was due to a bad modem but in series they changed the modem and the issue was still there google needs to fix this issue asap because the basic fuctionality of a mobile is to make and receive calls instead of boasting about the camera and ai may be these tech youtubers has to give a review about connectivity performance from the phones,994316_1
641,whats best smartphone for best camera under k br br need for office it professional work and personal camera for clicking birds wildlife and recording videos sometimes,121053_1
642,what s best smartphone under k k for camera for year stable use,573414_1
643,vishak br true that,280789_1
644,mrv pixel is good at everything except connectivity and the irony is that the basic fuction of a phone is to make calls how are u gonna make a call if u don t have a stable connectivity,153535_1
645,vishak i hope they have fixed it a i have been planning to buy a pixel device for quite some time but my friends who bought and series were complaining about the network problems they have been facing it s not a carrier issue since they all use different carriers and has no problem with any other phone,116311_1
646,yes when you say google fixed it you have to tell whether they fixed the network problem why do u need a phone when u have to toggle flight mode on off to get the network reception,903487_1
647,exactly nobody is addressing the network issues in pixel and,723716_1
648,apart from w charging it s a good package,172521_1
649,better charging in both wired and wireless smaller bezzles better viewing angles glass back reverse wireless charging i d rather choose the normal pixel for k more,841288_1
650,still in fence currently using pixel a i will wait till bbd sale to get this beauty,494764_1
651,its but it comes with free pixel buds and a case from the google store so thats not bad value really,548436_1
652,like a a price should drastically drop in abt a month,265471_1
653,i m still in group because at same price you have other options too with gen,351530_1
654,the software experience totally makes up for less powerful hardware i d buy a pixel anyday over those gen phones just for the google exp and the cameras,270108_1
655,keep using xiaomis then,302144_1
656,i am still in group sir overpriced the deal breakers for me would be the lack of a gb storage where can i store my k footage version and fast charging w charging in is atrocious to say the least this is where our chinese friends are differentiating themselves from their rich cousins from the west but i am still hopeful as google might bring my dream pixel at an affordable price bracket in years timeframe fingers crossed,516215_1
657,it would ve made sense for this to cost around rs for k its way overpriced,846786_1
658,really awesome upgrade from google because i m a user im supported group,293576_1
659,waiting for about months will reduce the price drastically on sales and that is a good time to snatch this pixel,115230_1
660,i love pixel phones main reason im scared to get it is bcz of privacy,406867_1
661,going to sell like hot cakes,910929_1
662,pixel a really impressed me as an all rounder phone with decent performance beast cameras for k features like ip witeless charging etc display is good with hz but not the best with that thick bezzels and battery is decent but at k its not a buy pixel at k in sales makes more sense wait for bbd and a would be available for k easily br but yes its a good upgrade over a,29764_1
663,shiv hello the best smartphone under is vivo x at k it offers excellent cameras and video recording capabilities funtouch os currently has a good track record of providing updates timely br samsung s at amazon is also a steal deal with great cameras and samsung s years update cycle never fails br oneplus is okayish if u want a one plus phone otherwise many options are also available,397914_1
664,whats best smartphone for best camera under k br br need for office it professional work and personal camera for clicking birds wildlife and recording videos sometimes,833369_1
665,what s best smartphone under k k for camera for year stable use,131149_1
666,my biggest issues on pixel phones is that there is no call recording option unlike any other phones and the camera sounds cannot be turned off even when it is on silent mode,729866_1
667,camera sound can be turned off for sure may be you are using japanese version,561384_1
668,i am in group but waiting for bbd sale to get better exchange discounts,676184_1
669,i bought p at k with discounts and this product is in the same territory br pricing google pricing,412995_1
670,i m ready to exchange my pixel a when a comes out it s been only months since i bought the a,6990_1
671,w charging and big bezels ruins everything,850084_1
672,yes,244568_1
673,i am using one plus r and it s a killer at k no compromise as such and op ui is also good if a was launched at k then it would have been a killer deal,635181_1
674,yash mehta then better wait,63182_1
675,it will be available below k during big billion sale for sure,243109_1
676,it is w wireless charging at,987710_1
677,is it worth to buy pixel a series buds which comes in offer after buying this,709036_1
678,i am in the group of people who are going to buy a because it s price would definitely drop after the launch of a,237869_1
679,i m hoping it does a on the big billion day,552618_1
680,i purchased pixel on hype because of yes google google but even it had bugs i had chance to buy s fe with way lower price but i still thought because its google it would be better i was wrong so before you go ahead and blindly buy a i would recommend you to think and check if there are better option per your need,914232_1
681,what is the best mobile for performance camera under k or any other upcoming mobiles,998788_1
682,eva girl vivo x or the pixel,166135_1
683,whats best smartphone for best camera under k br br need for office it professional work and personal camera for clicking birds wildlife and recording videos sometimes,439578_1
684,akansha it s the iphone and pixel br all others have mediocre software support and cameras,45535_1
685,akansha it s all between the pixel and the oneplus,722037_1
686,alpeshmore yeah it s good bro but i think that offer s gone now,619294_1
687,what s best smartphones under k k br oneplus br motorola edge ultra br vivo x br iphone br pixel br or anything else,763819_1
688,priyanshu bro is a good idea to buy realme gt neo now at k br br my usage is normal heavy task no gaming br and for long term like yrs br plz give your opinion,564267_1
689,maybe r with offers br or vivo v pro if you can compromise the software,143058_1
690,i will say just wait for a while br go through reviews for one month then go for it br offer days are coming big deals big days,245180_1
691,these bezels are deal breaker in this year what k phone has those huge things id pass it even for k,503456_1
692,it s a good phone with the price tag it should have,830951_1
693,solid group here when you place this against a the updates are amazing for one year,186172_1
694,group i will buy this in bbd sale at lesser price,765506_1
695,pixel is already at k on amazon br what is this nonsense pricing,352703_1
696,eva girl iphone,502853_1
697,whats best smartphone for best camera under k br br need for office it professional work and personal camera for clicking birds wildlife and recording videos sometimes,211774_1
698,dharmendra dubey thank you,31558_1
699,akansha iphone anyday br if u want android then s after applying discount,283442_1
700,what s best smartphones under k br motorola edge ultra br pixel br vivo x br oneplus br iphone,312341_1
701,amazon is not an official google partner for pixel phones are imported from different countries there is no warranty,257027_1
702,k card discount,601269_1
704,group but if comes down to k after discounts than it will be more better,20699_1
705,eva girl which phone u r currently using,595505_1
706,whats best smartphone for best camera under k br br need for office it professional work and personal camera for clicking birds wildlife and recording videos sometimes,218474_1
707,abhishek mukherjee best time to buy is navratri sale,465187_1
708,yes it definitely might after few months coz i am also waiting for that amp after few months festivities begin in our country amp so does the offers,578709_1
709,it s a good phone but i m gonna buy it if it comes around k or under it s better to buy pixel rather than a at k,709463_1
710,the user experience on a pixel is world class you can buy any pixel phone just for the fact that you will get pure android,474698_1
711,currently the pixel is available at k on amazon so its a better deal than a,651997_1
712,it s probably from overseas not made for indian sims and you can t claim warranty,256923_1
713,a href http www youtube com results search query pixel overpixel a pixel overpixel a a,672703_1
714,i m in group three who will wait for a couple of weeks for the price to be reduced significantly,682980_1
715,if it comes under k the battle begins nice one,308720_1
716,i will wait for the price to drop to k and then consider buying it so i m in neither of the groups when the a came i was in group and so i love google phones but they just can t hold the price of the phone what s the point buying it at the starting price when after months the price will drop by k,227818_1
717,as for the price s concern it s obvious i m in group always,96473_1
718,group would rather buy pixel which is better and costs k pixel a is weirdly priced rather overpriced imo,845499_1
719,only let down is charging speed,862364_1
720,whats best smartphone for best camera under k br br need for office it professional work and personal camera for clicking birds wildlife and recording videos sometimes,956958_1
721,price is shit get a at that price,189653_1
722,bis bezles w charging ruins the phone,583481_1
723,if the bezels were thinner you cannot tell me this isnt among the best phones for normal human beings,614483_1
724,the only thing keeping me from switching to google would be the storage issue otherwise a good alternative to samsung i don t like the chinese alternatives good hardware wasted on horrible software support,432163_1
725,we want a comparison video between samsung s fe vs one plus r vs pixel a,183426_1
726,let the price change happen sales when you get it for k to k it s a bomb but that will be months away i d stay great phone let s wait for the price drop,714734_1
727,food for thought isnt it better to get a pixel,389055_1
728,chalo jaldi pixel a ka kardo taki sale mei lelu,966532_1
729,k would be a good price to buy this a sweet spot,287661_1
730,will buy it when it comes under k in bb sales,46479_1
731,why not go with the pixel i think it goes for around k,907894_1
732,my oneplus t display just got busted after buying and using since its launch i guess it s definitely a upgrade time,298240_1
733,definitely i am in group two now was in group one last year because of the hz display,853994_1
